ImageId,ClassId,x_min,y_min,x_max,y_max,split
847b7640a.jpg,5,972,1,1226,255,val
8484468e0.jpg,5,240,0,892,255,train
84865746c.jpg,3,740,76,784,255,train
84865746c.jpg,4,1120,99,1255,244,train
848713301.jpg,1,1224,139,1321,244,train
848a1b795.jpg,5,138,0,1184,255,train
848b66095.jpg,5,402,0,895,224,val
849d70baf.jpg,5,573,0,1324,255,val
84a3347e4.jpg,5,1038,0,1597,255,train
84a9ab164.jpg,5,427,0,1101,255,val
84ba31d0a.jpg,1,1127,127,1171,177,train
84beeb839.jpg,5,491,9,1035,255,train
84c34d791.jpg,5,83,0,1096,254,train
84c34d791.jpg,4,1260,1,1514,236,train
84d1278e3.jpg,5,79,0,360,255,train
84d30fb77.jpg,5,398,0,1501,246,train
84df99a15.jpg,3,1146,15,1329,253,train
84e51db1c.jpg,5,140,18,942,254,train
84e51db1c.jpg,4,493,0,687,255,train
84eac92fc.jpg,3,334,2,418,255,train
84edf7afb.jpg,5,400,0,1446,239,train
850058ea8.jpg,5,47,0,1051,255,train
85107deb3.jpg,3,938,150,1089,203,train
8516fcc92.jpg,3,946,219,1001,255,train
8527d0b55.jpg,5,0,0,1554,254,train
8527d0b55.jpg,4,1191,0,1362,255,train
85294cff9.jpg,1,1498,165,1520,218,val
85294cff9.jpg,2,1500,0,1529,142,val
853ad65f0.jpg,3,169,0,221,253,train
8540353ea.jpg,3,525,0,692,254,train
854baa70c.jpg,1,764,94,808,175,val
8562a95b4.jpg,5,46,0,1329,255,val
856f0b6bd.jpg,5,162,0,1209,255,train
857400707.jpg,3,565,43,608,74,train
857f907cc.jpg,5,326,41,1472,255,train
858213368.jpg,4,1238,26,1579,247,train
85adaa491.jpg,6,1498,194,1518,247,train
85b72c878.jpg,3,1366,101,1440,228,train
85b8f9d06.jpg,3,382,0,465,253,train
85c5631bd.jpg,3,387,1,413,255,train
85e44e158.jpg,5,86,0,1149,255,train
8600decb6.jpg,5,434,0,1069,255,val
86063fcba.jpg,1,327,22,604,191,val
8611deb61.jpg,5,482,0,1120,255,train
861a262c8.jpg,3,1189,105,1348,255,train
86217c4ba.jpg,4,706,153,827,246,train
86226216f.jpg,3,859,142,938,236,train
862bcc9c0.jpg,1,141,0,481,252,train
863868ed4.jpg,3,1192,5,1341,228,train
863b300cb.jpg,3,700,0,723,255,train
8645f73f1.jpg,3,893,0,1003,254,train
8648b2010.jpg,4,1184,82,1531,255,train
8651a4a06.jpg,3,595,0,685,255,train
865574894.jpg,3,1044,0,1105,255,train
865b35014.jpg,5,454,0,1052,255,val
865b83c3f.jpg,4,1069,60,1180,158,val
86654180d.jpg,5,1048,1,1470,253,val
86752d23a.jpg,3,136,1,259,252,train
86756300d.jpg,4,237,0,794,248,train
867572f1e.jpg,3,755,194,918,255,val
8677c19e6.jpg,3,108,103,320,212,train
867f080f0.jpg,5,670,0,971,254,train
868759698.jpg,5,3,0,1068,255,train
869055892.jpg,4,1160,22,1276,196,val
86a54a0e9.jpg,5,65,0,1208,255,val
86a9a4ab0.jpg,3,1244,1,1436,254,train
86aae8998.jpg,1,1321,69,1350,232,train
86abf2aef.jpg,3,954,81,988,255,train
86b7dbfe8.jpg,3,1423,0,1454,247,train
86c678c32.jpg,5,182,0,944,224,train
86cbb2d1f.jpg,1,6,0,1372,242,train
86d953299.jpg,5,441,1,1138,255,train
86ded721f.jpg,5,279,0,823,255,train
86ded721f.jpg,4,912,55,1419,255,train
86e80375f.jpg,1,99,0,811,255,val
86e81413a.jpg,3,658,14,1022,156,train
86eddd938.jpg,5,22,0,913,255,train
86f4141ce.jpg,5,0,0,1258,255,train
86ffabc49.jpg,4,363,194,417,251,val
8709ea899.jpg,3,874,0,1071,255,train
87106dfdb.jpg,3,6,196,63,234,train
8726206f5.jpg,5,392,2,1235,172,train
872b09085.jpg,3,940,7,987,200,train
873e04ca8.jpg,5,764,0,1096,255,train
873fbc272.jpg,6,886,22,1150,154,train
875612422.jpg,5,0,0,689,255,train
875d01c22.jpg,5,163,3,1262,255,train
875dd2561.jpg,5,1,0,1597,252,train
87754d760.jpg,3,1396,1,1471,255,train
87754d760.jpg,4,300,18,391,236,train
878824b35.jpg,3,924,2,945,255,train
87a5ac2f8.jpg,1,763,20,799,255,train
87ae117e9.jpg,3,1328,83,1429,193,train
87c733c21.jpg,6,342,0,572,138,train
87e057954.jpg,3,174,0,417,255,val
87e27ae0a.jpg,3,613,181,1106,255,train
87e990d66.jpg,3,1209,0,1276,255,train
87ebb9d4f.jpg,5,0,0,302,216,train
87edd91dc.jpg,5,901,1,1342,255,train
87f2a67af.jpg,5,152,0,1004,255,train
87f6e3eeb.jpg,6,133,32,466,255,train
87f74731f.jpg,5,853,0,1197,255,train
880f0b8cc.jpg,5,249,0,1599,255,train
8821b2e2c.jpg,5,33,164,1250,255,train
8827d2bd3.jpg,5,0,0,1599,255,train
88365b4b0.jpg,3,0,0,441,104,train
8847458a0.jpg,5,970,0,1233,255,train
88646d398.jpg,3,901,128,948,193,train
8866a93f6.jpg,4,502,0,1314,238,val
886eebf8c.jpg,5,379,0,1508,97,train
8872fe6db.jpg,5,117,0,1597,255,val
887e72cb4.jpg,3,1256,1,1277,216,train
8886a8a54.jpg,5,291,1,1392,255,train
889454305.jpg,3,1467,0,1571,255,train
8898932bd.jpg,3,73,118,89,255,train
8898932bd.jpg,4,1150,24,1334,255,train
889c66e18.jpg,4,8,5,1343,255,val
88df5f0d8.jpg,3,433,2,475,214,train
88e1122cb.jpg,1,1383,1,1420,255,train
88f00028d.jpg,3,1177,2,1192,255,val
89087f994.jpg,6,564,148,597,180,train
89158744a.jpg,5,236,0,1126,193,train
89158744a.jpg,4,1165,0,1599,211,train
891837278.jpg,5,600,0,1484,255,train
892321605.jpg,3,1188,0,1223,130,train
892582cf9.jpg,1,413,0,465,194,train
89332ba01.jpg,5,360,47,1155,255,train
8957f8d0e.jpg,3,1476,113,1523,149,train
895c92dd5.jpg,3,688,0,840,255,val
896d1ac05.jpg,1,864,2,908,96,train
896f524b3.jpg,3,473,1,657,255,val
896f852dd.jpg,5,517,20,1318,221,train
89737dc96.jpg,5,506,0,1408,255,train
8981c24c8.jpg,3,1384,0,1426,53,train
8991e4a44.jpg,3,664,0,685,229,train
89b4f62f1.jpg,5,672,38,1381,191,train
89d73890d.jpg,3,1485,61,1522,141,train
89dcbb574.jpg,3,182,11,322,255,train
89eec1aae.jpg,5,24,0,1053,255,train
89ef83ab7.jpg,5,178,0,1423,250,train
89ef83ab7.jpg,4,88,0,903,255,train
89f119c0a.jpg,1,532,0,1021,244,train
89f3cc3f1.jpg,5,0,0,1598,255,train
8a09333c4.jpg,3,827,145,858,239,train
8a17572d8.jpg,5,0,1,1413,255,train
8a2a8a476.jpg,3,1118,8,1165,198,train
8a35c59f9.jpg,1,181,0,764,255,train
8a375b486.jpg,5,0,0,1589,255,train
8a3c1e50c.jpg,4,1354,99,1597,250,train
8a3ce8312.jpg,1,115,31,1189,237,train
8a3de2473.jpg,5,301,0,1599,255,train
8a485f766.jpg,5,699,2,1400,254,train
8a642f9d3.jpg,6,101,75,1135,255,train
8a642f9d3.jpg,3,302,16,651,194,train
8a7121b61.jpg,5,14,0,1121,255,train
8a75d73d9.jpg,3,925,0,1067,255,train
8a7eddd78.jpg,3,933,54,952,255,train
8a7f75f86.jpg,5,922,0,1245,253,train
8a87b9578.jpg,1,205,0,428,214,train
8a87c8067.jpg,5,155,0,633,255,train
8a88f573c.jpg,5,112,0,1510,255,train
8a90952b4.jpg,5,907,0,1599,118,train
8a993359d.jpg,3,556,13,624,90,train
8aa3af3da.jpg,3,521,0,761,255,val
8aacab1a1.jpg,5,34,0,863,255,train
8aaebf6ec.jpg,3,121,27,160,232,train
8aaf23412.jpg,5,448,0,768,255,train
8aaf235ef.jpg,4,300,0,529,110,train
8ab72fe26.jpg,3,751,0,943,255,train
8abd1fbf5.jpg,3,154,144,188,211,train
8ac4ba80d.jpg,4,741,10,1595,250,train
8ac717af9.jpg,3,1385,54,1589,182,train
8ad6069fe.jpg,3,1245,119,1404,255,train
8ae110bc5.jpg,5,663,0,1370,255,train
8ae3d3ad2.jpg,3,356,154,429,188,train
8ae3d3ad2.jpg,4,111,0,1501,253,train
8afa2aa27.jpg,5,95,0,1202,255,train
8b0964301.jpg,3,1228,61,1379,254,train
8b31c67c8.jpg,5,230,0,996,255,train
8b4657500.jpg,3,273,88,290,255,train
8b495e389.jpg,3,1011,0,1101,255,val
8b4af5900.jpg,5,682,0,1356,255,train
8b4b4d618.jpg,3,1223,0,1398,253,train
8b4bb1228.jpg,4,104,2,1160,251,train
8b4e90080.jpg,5,0,0,1382,255,val
8b6c404ac.jpg,2,461,0,502,255,train
8b6cfcf35.jpg,3,1056,0,1145,255,train
8b9681587.jpg,5,75,115,926,255,train
8b9c035ec.jpg,2,716,0,730,255,train
8bab4626b.jpg,5,146,0,723,158,train
8baffdc70.jpg,3,1373,0,1413,255,train
8bb208f36.jpg,1,256,29,1233,232,train
8bb5ada5c.jpg,1,712,1,732,161,train
8bb64b5b3.jpg,5,31,0,1479,255,train
8bc5aeca3.jpg,3,812,3,1001,252,val
8bc5aeca3.jpg,4,483,1,1452,242,val
8bd35f020.jpg,3,1459,0,1470,255,train
8bdf6cee5.jpg,3,1242,151,1318,222,train
8be1d2178.jpg,5,787,0,1080,255,train
8beef62a7.jpg,3,116,0,289,255,train
8c1fe4329.jpg,6,1329,89,1369,190,train
8c2a5c8f7.jpg,3,955,0,977,255,val
8c2be5c87.jpg,3,112,3,365,255,val
8c3539cdd.jpg,6,130,7,487,255,train
8c504c51c.jpg,5,348,1,635,255,val
8c64a3681.jpg,5,862,0,1206,255,train
8c732ade1.jpg,5,416,0,1165,255,train
8c75dcd4a.jpg,1,718,158,745,219,train
8c81bbce4.jpg,3,1085,0,1153,255,val
8c85e9faa.jpg,5,373,0,1155,255,train
8c8914931.jpg,5,743,0,1164,252,train
8c8e79fa0.jpg,1,882,108,912,232,train
8c9286f4e.jpg,3,69,0,205,193,train
8c9286f4e.jpg,4,308,0,789,167,train
8cb91efdd.jpg,5,883,0,1193,254,train
8cb9d43f0.jpg,4,819,86,982,210,val
8cc1c837b.jpg,3,1301,0,1508,255,train
8cc65d1f7.jpg,2,848,0,862,170,train
8ccb9bbc9.jpg,1,468,69,1180,250,train
8cd6472c3.jpg,3,1207,3,1230,255,train
8cd9ca854.jpg,6,719,26,758,175,val
8ce8ed455.jpg,3,778,119,868,244,train
8ceba5ea5.jpg,5,926,1,1301,255,val
8cfdc1069.jpg,3,685,1,703,255,train
8d0addbbc.jpg,5,477,0,1117,255,train
8d0ec9630.jpg,4,169,0,1595,255,train
8d1cd3b88.jpg,1,2,0,1415,247,train
8d23e30d7.jpg,5,102,0,1356,255,train
8d25eb2c7.jpg,3,542,67,705,128,train
8d26ca58c.jpg,3,553,0,616,255,train
8d2e8b456.jpg,5,558,3,1203,250,val
8d2e8b456.jpg,4,289,97,1096,204,val
8d36899b1.jpg,5,447,0,1514,255,train
8d4206f2a.jpg,3,1107,164,1132,255,train
8d4e680c6.jpg,3,333,0,404,54,train
8d52d3c30.jpg,5,448,42,1347,255,train
8d5dde91c.jpg,1,733,149,762,255,train
8d5f90317.jpg,3,1237,0,1483,255,train
8d5fd264c.jpg,3,164,159,357,246,train
8d67593de.jpg,3,1069,3,1092,255,train
8d74ea350.jpg,5,176,0,1472,255,train
8d83b39c0.jpg,3,547,27,598,255,train
8d84eea51.jpg,3,1186,74,1337,254,train
8d909a69d.jpg,5,0,13,1225,189,train
8d938b3e7.jpg,5,578,0,1326,255,val
8d9b43515.jpg,4,780,144,1100,253,train
8d9b704ff.jpg,5,353,0,1149,254,train
8da886dcf.jpg,6,154,83,502,234,train
8dbca8b82.jpg,5,62,0,441,254,train
8dbe6a9d8.jpg,3,571,117,663,255,val
8dc0f0966.jpg,3,0,0,202,255,train
8dce4f71f.jpg,5,1144,0,1473,255,train
8ddf889d8.jpg,3,1432,203,1448,253,train
8de366fb3.jpg,3,111,3,150,255,val
8de7a3873.jpg,4,193,2,727,244,train
8df12e874.jpg,3,298,9,396,219,train
8df207326.jpg,3,1147,0,1235,48,train
8dfcc174b.jpg,3,607,0,685,193,train
8dfe396ef.jpg,3,419,72,673,134,train
8e01fb963.jpg,5,72,0,1598,255,train
8e08d9cd6.jpg,1,146,0,1497,255,train
8e11e6dff.jpg,5,5,134,1446,255,train
8e1fb6f5a.jpg,5,522,1,1103,255,train
8e25d0757.jpg,5,412,1,948,245,train
8e2d247c4.jpg,3,1127,0,1371,234,train
8e340f137.jpg,6,559,61,591,96,train
8e431ebe0.jpg,3,614,0,651,255,train
8e49af649.jpg,5,540,0,1537,254,val
8e53eee1d.jpg,1,157,0,265,108,train
8e5a5ca0f.jpg,5,451,0,1259,255,train
8e5f4851e.jpg,5,152,36,895,255,train
8e6f1eb4f.jpg,3,679,115,804,202,train
8e7477968.jpg,5,340,0,1168,255,train
8e8404fe0.jpg,5,0,67,1599,255,train
8e85eb81f.jpg,4,559,94,613,141,train
8e9103c91.jpg,3,1383,129,1599,234,val
8e933231b.jpg,1,740,9,787,65,train
8ea10e67e.jpg,5,1,0,820,90,train
8ea10e67e.jpg,4,111,0,1593,255,train
8eb422b05.jpg,1,151,3,1226,122,train
8eb427a2d.jpg,5,2,0,451,255,train
8ebc9cadc.jpg,3,659,57,1106,138,val
8ebd4074a.jpg,3,1207,0,1237,143,train
8ec0d428d.jpg,3,1230,2,1393,230,train
8ec6ccc3c.jpg,3,1119,0,1177,224,train
8ed31effd.jpg,1,307,55,463,255,train
8ed3c433b.jpg,3,428,0,659,255,train
8ed6b8054.jpg,2,99,40,111,255,train
8ed87432c.jpg,5,133,0,1276,255,train
8edd818de.jpg,5,895,0,1271,255,val
8eddcadff.jpg,5,825,0,1445,208,val
8eddcadff.jpg,4,275,24,1329,255,val
8ee659e65.jpg,4,0,0,1086,253,val
8ee7a7a6a.jpg,3,944,0,1019,255,train
8ef6dc341.jpg,5,900,35,1594,250,train
8f0795458.jpg,5,0,124,1224,255,train
8f0a7e8af.jpg,1,146,0,1483,255,train
8f0a7e8af.jpg,3,779,33,955,100,train
8f0dcad21.jpg,3,393,0,442,167,train
8f0e1809d.jpg,6,1388,34,1412,198,train
8f3044c4f.jpg,3,957,0,1138,255,train
8f31ce4d8.jpg,5,727,0,1275,255,train
8f38c1314.jpg,4,372,0,953,255,val
8f42319aa.jpg,3,221,0,246,191,train
8f4a566fb.jpg,6,1398,49,1419,97,train
8f567296c.jpg,3,1198,75,1359,250,val
8f5e37d0a.jpg,5,118,0,1056,255,train
8f64891a6.jpg,4,1235,25,1360,176,train
8f6b07e84.jpg,5,430,0,1136,255,train
8f7032bd2.jpg,5,674,0,1393,255,train
8f7426e6d.jpg,5,698,0,1301,253,train
8f76dd4ec.jpg,5,480,0,1121,255,train
8f7a6532b.jpg,6,711,214,748,255,train
8f8104c9c.jpg,4,769,68,1106,255,val
8f81e6d35.jpg,2,997,15,1015,255,train
8f81e6d35.jpg,3,32,162,72,250,train
8f82d86db.jpg,1,89,0,493,233,train
8f82d86db.jpg,3,366,0,452,45,train
8f85d6fd4.jpg,6,547,114,593,188,train
8f8a23f39.jpg,1,14,46,1465,254,val
8f9b92f31.jpg,5,1,0,1160,255,val
8f9ef2cb7.jpg,3,1105,4,1260,253,train
8faba402b.jpg,3,729,0,752,191,train
8fb4575f3.jpg,5,551,94,1433,255,train
8fbc61bda.jpg,1,107,28,1394,255,train
8fbd70ddf.jpg,3,645,190,852,255,train
8fc48f131.jpg,3,209,149,273,214,train
8fc4cc556.jpg,3,1035,0,1128,255,train
8fd88a0c1.jpg,6,330,39,1292,255,train
8fddb859f.jpg,5,19,0,1564,85,train
8fe172794.jpg,4,1273,0,1484,255,train
8fef72c9f.jpg,5,198,0,845,244,train
8ff35e571.jpg,3,1036,0,1133,255,val
9019c0e1e.jpg,5,0,52,1386,255,train
90246e919.jpg,4,287,3,664,253,train
9027291e8.jpg,3,1212,4,1239,255,train
9028ff68e.jpg,3,1285,130,1598,255,val
902ba9941.jpg,5,219,1,1072,255,train
904584541.jpg,4,0,0,920,222,val
904677cea.jpg,3,0,15,115,255,val
904677cea.jpg,4,1014,0,1424,218,val
905328741.jpg,5,72,18,949,229,train
905404a9e.jpg,5,462,0,988,243,train
905964016.jpg,5,1,0,1125,255,train
9078fb095.jpg,5,5,0,1583,255,train
9085aef37.jpg,2,434,0,476,239,train
9087518f1.jpg,4,219,86,1599,249,val
90b461f2a.jpg,3,0,178,71,255,val
90b51d4f7.jpg,5,0,0,1597,255,train
90b5b429a.jpg,1,400,0,685,236,train
90cd42d5b.jpg,5,1148,0,1580,255,train
90daee822.jpg,5,460,0,1169,255,train
90f4dd6e5.jpg,2,463,16,488,255,val
90fbefd8c.jpg,3,228,115,278,143,train
910127691.jpg,5,798,0,1146,255,train
910540b7d.jpg,5,640,1,1420,255,val
910ad3edf.jpg,4,1014,50,1462,254,train
911d78b0a.jpg,3,438,55,1158,123,train
9121da7fe.jpg,3,1184,113,1332,254,train
91222b4c9.jpg,5,0,1,1145,255,train
913e2221d.jpg,1,1406,146,1428,255,train
9147356db.jpg,1,915,8,941,255,val
91478a2fb.jpg,5,1,163,973,232,val
914b6941d.jpg,5,673,0,1480,254,train
9150a0950.jpg,5,302,0,1513,255,train
91583d282.jpg,3,1087,2,1271,255,train
915b0078c.jpg,3,262,0,404,255,train
9163ec76b.jpg,3,208,1,283,255,train
91649dea7.jpg,5,1009,1,1409,255,train
91696aaca.jpg,1,908,0,944,253,val
91696aaca.jpg,5,428,0,1200,255,val
9169b4f3a.jpg,3,210,205,238,233,val
9170e3614.jpg,5,388,0,937,255,train
917607322.jpg,5,252,0,960,254,train
917cdbff6.jpg,4,198,104,1266,254,train
918c32419.jpg,5,739,0,1028,255,val
91a713a73.jpg,5,43,0,647,255,val
91b250f41.jpg,1,1366,10,1411,255,train
91b768bcb.jpg,5,587,0,1376,255,train
91e4352d4.jpg,5,67,0,1480,214,val
91e9eaf93.jpg,1,612,18,649,210,train
91f059953.jpg,3,382,0,431,226,train
91fc61e33.jpg,3,1133,0,1208,255,val
9202ebeb6.jpg,6,433,86,513,194,val
92057aa8a.jpg,5,924,0,1324,249,train
922939d64.jpg,5,525,0,834,255,train
9236b3124.jpg,4,1009,51,1324,253,train
9236f984c.jpg,1,907,0,969,255,train
9252073f0.jpg,3,1064,0,1179,255,train
9253b216e.jpg,5,9,0,342,255,train
925f6be0d.jpg,5,413,0,1254,255,val
9270f72ac.jpg,5,503,1,1308,255,val
927100ebb.jpg,5,251,0,1215,255,train
9271c7e3d.jpg,2,1488,29,1513,229,train
9278ab6ba.jpg,5,51,11,837,255,train
927be944d.jpg,1,103,0,572,255,train
92932546c.jpg,3,207,0,360,255,val
92932546c.jpg,4,891,0,1068,255,val
9296c86e5.jpg,3,0,0,243,255,val
92ca72504.jpg,5,58,0,1342,255,val
92ded43da.jpg,5,387,0,1385,254,train
92e4102b4.jpg,5,385,3,1438,255,train
92e699da4.jpg,5,299,4,1408,244,train
92e699da4.jpg,4,186,5,983,251,train
92ebbbaea.jpg,5,28,0,1380,255,train
92f49dcb1.jpg,3,1139,1,1154,255,train
92fb94f69.jpg,5,327,0,683,205,val
930391b64.jpg,5,156,0,1173,255,val
9307b3de8.jpg,5,0,109,1016,250,train
930fe8fc7.jpg,5,366,0,654,255,train
93126606c.jpg,4,342,59,996,217,train
931c4b9aa.jpg,5,440,0,947,255,val
9323bd21d.jpg,5,222,43,1019,240,train
933533867.jpg,3,1127,1,1313,247,val
933675d91.jpg,2,866,0,890,255,train
933a9dc8b.jpg,1,703,63,739,184,val
933e1967c.jpg,5,373,23,1241,255,train
9341d848d.jpg,5,884,1,1195,255,val
9345f1250.jpg,3,642,1,661,255,train
9347e65bb.jpg,5,675,0,1065,255,train
935654dc9.jpg,1,1445,1,1464,255,val
936e1759a.jpg,3,802,0,854,165,train
93775b19c.jpg,5,85,1,882,169,train
9378a6f12.jpg,3,1079,59,1394,184,train
9384459df.jpg,1,1142,63,1311,238,train
93851869f.jpg,5,70,1,1237,255,train
938a15be6.jpg,6,1394,123,1436,196,train
938a15be6.jpg,3,1387,0,1438,146,train
93a9c65bf.jpg,5,50,0,417,255,train
93b0d8e2f.jpg,6,86,26,1483,207,train
93b2882fd.jpg,3,1019,0,1092,255,train
93b7b01f1.jpg,3,1358,17,1386,210,train
93e2b398b.jpg,1,117,0,207,255,train
93f27e439.jpg,5,69,0,1597,255,val
93f37037d.jpg,3,1145,4,1384,252,val
93febc91d.jpg,3,661,84,722,174,train
94050efd8.jpg,5,50,45,1314,118,train
9406cb49a.jpg,3,674,100,913,201,train
940e8cd2f.jpg,5,1027,24,1528,255,train
940e8cd2f.jpg,4,491,62,1599,255,train
9412c0cf6.jpg,5,945,0,1581,255,train
941e9a9d6.jpg,6,455,1,1382,250,train
9424f9664.jpg,5,299,0,1321,255,train
9426ce32a.jpg,3,728,3,775,255,train
94305429d.jpg,3,552,0,681,177,train
9438d5eef.jpg,5,3,14,1598,255,train
943c5abcd.jpg,5,874,0,1199,255,train
944ef524a.jpg,5,235,0,1004,255,train
946227d6c.jpg,5,116,0,1326,255,train
94625a99c.jpg,1,72,28,518,225,train
946525536.jpg,2,434,0,465,238,train
94753d945.jpg,3,471,0,621,254,train
94882163b.jpg,5,426,1,990,255,val
948f9558f.jpg,5,459,0,1031,255,train
94947e1f9.jpg,4,225,43,761,255,train
9496c7b73.jpg,3,20,124,482,255,val
949a23e72.jpg,5,134,0,483,255,train
949a23e72.jpg,4,1000,2,1229,255,train
94a97adc8.jpg,5,471,0,737,255,val
94aad1346.jpg,5,0,171,1306,255,train
94b398cb1.jpg,3,0,134,312,227,train
94bf15000.jpg,4,6,0,1041,255,train
94c4ca4c1.jpg,3,485,20,732,255,train
94c746443.jpg,3,1412,61,1464,253,train
94c910b08.jpg,5,464,0,1397,100,val
94caf2212.jpg,5,0,0,1047,255,train
94da85f76.jpg,1,281,0,673,190,train
94e721678.jpg,6,114,0,645,238,train
94f2c7910.jpg,5,29,0,1599,255,train
9515afade.jpg,4,226,0,639,118,train
9531c4b99.jpg,3,590,130,751,199,train
9546b5abe.jpg,3,686,149,791,255,train
954d4296b.jpg,1,630,0,677,93,train
9553974f4.jpg,5,329,0,1410,255,train
9557969ee.jpg,5,563,0,1574,255,train
955b5bbf3.jpg,3,236,120,288,214,train
955feead2.jpg,5,470,1,1486,255,train
9570a27f4.jpg,3,1125,0,1144,223,train
9574104d6.jpg,5,544,28,903,222,train
9586cb6e3.jpg,1,1,0,1343,255,train
9589d49ee.jpg,3,987,1,1047,255,train
959218299.jpg,1,603,54,686,255,train
95a8e91c4.jpg,3,811,13,875,144,train
95aff808c.jpg,3,869,208,1000,253,train
95b95a425.jpg,5,0,2,1529,255,train
95d88196d.jpg,6,1395,158,1444,251,val
95df642ba.jpg,5,0,99,495,255,val
95eaae02e.jpg,5,482,0,1177,255,train
9612cf3ee.jpg,3,1216,1,1231,255,train
9612e2ee3.jpg,5,461,0,1148,255,train
961333d4e.jpg,3,647,149,1112,255,train
961c828de.jpg,5,168,6,1598,255,train
961e93bde.jpg,5,646,0,1075,255,train
9622959c1.jpg,3,1218,0,1266,255,train
96279bbc2.jpg,5,65,0,526,175,train
96299c17c.jpg,5,119,3,1486,255,val
963b7a441.jpg,1,73,5,460,205,train
963b7a441.jpg,5,630,24,1302,239,train
963e616e0.jpg,5,503,1,1545,255,train
963f946a9.jpg,5,506,23,999,205,train
9661e7677.jpg,5,0,58,1403,162,val
9663d6a79.jpg,3,1202,0,1364,211,train
967802d76.jpg,3,1036,52,1057,171,val
968701cce.jpg,3,643,1,658,255,val
9699f82fe.jpg,4,16,0,199,255,train
96ad2b246.jpg,5,10,0,1314,255,train
96be77390.jpg,5,151,0,1185,255,train
96c8dd5a2.jpg,5,839,0,1179,255,train
96ef8f053.jpg,4,903,3,1372,231,train
97047587f.jpg,4,1431,122,1599,203,val
97192a78b.jpg,3,943,0,1021,255,val
9725a81d1.jpg,5,661,0,1392,252,train
9737361a7.jpg,4,207,151,340,249,train
97419c683.jpg,5,628,21,1519,250,train
9741c9475.jpg,4,9,0,625,255,train
974750ad1.jpg,5,217,0,1416,255,train
974b07e79.jpg,5,886,2,1188,255,train
974f00b13.jpg,5,153,44,1520,137,train
9753787e9.jpg,3,224,1,458,139,train
9753787e9.jpg,4,522,17,978,183,train
975b2e5fa.jpg,5,314,44,1345,191,train
975e50a09.jpg,3,1009,0,1206,255,train
975f12b62.jpg,3,726,0,753,164,train
976a6c529.jpg,3,1016,1,1024,255,train
976b8a242.jpg,5,695,0,1019,255,train
9772f9a2c.jpg,3,1269,127,1303,255,train
977eee415.jpg,5,165,1,898,255,train
97892278c.jpg,5,185,0,803,255,val
9789423c2.jpg,3,1,80,36,164,train
97a67b410.jpg,3,0,100,55,121,val
97a67b410.jpg,4,131,0,776,128,val
97a6a8f0b.jpg,3,1296,2,1334,204,train
97a933eaa.jpg,5,506,64,1406,255,train
97b77f9e6.jpg,3,34,0,239,255,val
97bbf0668.jpg,5,425,0,900,135,train
97bf2a97c.jpg,1,61,16,1214,184,val
97ca3e697.jpg,3,71,1,306,255,train
97dbd1162.jpg,3,1187,78,1333,254,train
97e10407d.jpg,3,1150,8,1232,251,train
97e7fd732.jpg,5,452,3,1551,252,train
97eb88e35.jpg,5,353,0,1558,254,train
98017b765.jpg,5,203,0,1522,255,train
9804396ef.jpg,3,1135,2,1376,209,train
9805e5d5d.jpg,5,561,74,1113,255,train
981f9c663.jpg,5,714,0,1344,255,train
982193e49.jpg,3,1056,0,1251,144,train
982193e49.jpg,4,77,0,385,78,train
9822aabfc.jpg,3,77,0,167,254,train
982c2e937.jpg,3,682,65,747,125,val
9844183a4.jpg,6,780,69,811,141,train
9846785ee.jpg,3,891,153,1197,255,train
984c6e129.jpg,5,606,0,1539,255,train
9883f9819.jpg,5,190,0,1230,255,train
988afc273.jpg,3,831,160,873,212,train
988cf521f.jpg,6,99,38,1215,255,val
98937deb7.jpg,2,853,48,892,255,train
98937deb7.jpg,3,17,79,50,170,train
9899c9114.jpg,5,0,2,1559,255,train
98a013baf.jpg,3,1063,178,1092,255,train
98a013baf.jpg,4,437,19,1597,255,train
98bb49ca7.jpg,5,217,0,983,255,train
98bb73faf.jpg,6,489,0,764,255,train
98c0127d3.jpg,3,637,0,718,255,train
98c634937.jpg,3,1019,0,1217,255,train
98d2c50b7.jpg,5,0,153,1598,234,train
98e2146e9.jpg,3,374,0,517,255,train
98ed0f752.jpg,5,0,0,1368,254,train
98f108423.jpg,5,1,0,813,255,train
98f2b3f79.jpg,5,75,0,1290,255,val
990195c76.jpg,3,757,2,871,255,train
990431713.jpg,3,1166,40,1324,244,val
9906c980e.jpg,5,193,1,1463,254,train
990d967ad.jpg,3,463,0,489,204,train
991e0dfdf.jpg,5,164,1,1599,255,train
99224c3d5.jpg,4,1060,0,1599,217,train
9941cb9f1.jpg,5,1144,0,1561,255,train
994aa6f1d.jpg,5,463,1,1033,255,train
9958480e2.jpg,3,386,5,474,255,val
995ef2622.jpg,3,1107,66,1134,123,train
9962acd22.jpg,5,506,110,1443,236,train
99743b154.jpg,3,1212,0,1271,254,train
99855ae32.jpg,3,679,3,702,227,train
99923d074.jpg,3,1164,3,1366,255,train
999497bb8.jpg,5,91,21,783,255,train
99984eccf.jpg,6,725,20,745,73,val
99a9163bc.jpg,3,1087,14,1292,255,val
99b7bd247.jpg,1,724,167,758,255,train
99bc6c5c2.jpg,3,15,66,306,254,train
99d359803.jpg,3,251,139,278,255,train
99d359803.jpg,4,720,72,1018,224,train
99d47e124.jpg,5,186,0,1013,255,train
